target_id	length	eff_length	est_counts	tpm
Solyc01g094460.3.1	9648	9449	533.687	2.07121
Solyc01g094430.1.1	567	368	0	0
Solyc01g094440.1.1	570	371	0	0
Solyc01g094450.1.1	1134	935	0	0
Solyc01g094470.3.1	1215	1016	2729.69	98.524
Solyc01g094480.3.1	1660	1461	1486	37.2985
Solyc01g094485.1.1	555	356	0	0
Solyc01g094500.3.1	2694	2495	288	4.23296
Solyc01g094510.2.1	1479	1280	0	0
Solyc01g094520.3.1	1538	1339	636	17.418
Solyc01g094530.3.1	1452	1253	389	11.3847
Solyc01g094540.3.1	501	302	0	0
Solyc01g094550.3.1	3382	3183	198.492	2.2868
Solyc01g094560.3.1	485	286	184.508	23.6576
Solyc01g094570.3.1	3814	3615	486	4.93004
Solyc01g094580.3.1	2971	2772	1138	15.0547
Solyc01g094585.1.1	276	77.4659	0	0
Solyc01g094590.3.1	1796	1597	242	5.5569
Solyc01g094600.2.1	1894	1695	0	0
Solyc01g094610.3.1	1434	1235	1110	32.9593
Solyc01g094620.3.1	7831	7632	2421.44	11.6347
Solyc01g094625.1.1	198	23.9008	0	0
Solyc01g094630.3.1	7929	7730	3171.15	15.0439
Solyc01g094640.3.1	5184	4985	1481.41	10.8977
Solyc01g094650.3.1	1346	1147	0	0
Solyc01g094655.1.1	787	588	0	0
Solyc01g094660.3.1	5931	5732	327.543	2.09548
Solyc01g094670.3.1	1941	1742	5.45714	0.114879
Solyc01g094680.3.1	2427	2228	1095	18.0228
Solyc01g094690.3.1	1296	1097	364	12.1679
Solyc01g094700.3.1	1718	1519	9	0.217274
Solyc01g094710.2.1	359	160	0	0
Solyc01g094720.3.1	2586	2387	430	6.606
Solyc01g094725.1.1	3842	3643	0	0
Solyc01g094750.3.1	1581	1382	0	0
Solyc01g094760.3.1	2877	2678	315	4.31343
Solyc01g094770.3.1	1460	1261	1660	48.2742
Solyc01g094780.3.1	1155	956	0	0
Solyc01g094790.3.1	1963	1764	61	1.2681
Solyc01g094800.3.1	8382	8183	5957.16	26.6962
Solyc01g094810.3.1	3835	3636	882.844	8.90395
Solyc01g094820.3.1	2482	2283	300	4.81879
Solyc01g094830.3.1	1413	1214	171	5.16535
Solyc01g094835.1.1	2687	2488	91	1.34126
Solyc01g094840.3.1	1986	1787	323	6.62827
Solyc01g094860.3.1	6312	6113	3.93119	0.0235826
Solyc01g094850.2.1	1647	1448	2.06881	0.0523931
Solyc01g094870.2.1	1044	845	0	0
Solyc01g094880.3.1	6573	6374	9455	54.3966
Solyc01g094890.3.1	2788	2589	0	0
Solyc01g094900.1.1	588	389	0	0
Solyc01g094910.3.1	2394	2195	1	0.0167066
Solyc01g094920.3.1	1753	1554	3539	83.5126
Solyc01g094930.3.1	1747	1548	3305	78.293
Solyc01g094940.3.1	1793	1594	1441	33.1511
Solyc01g094945.1.1	204	26.1481	53	74.3289
Solyc01g094950.3.1	1544	1345	4987	135.969
Solyc01g094960.3.1	3651	3452	813.243	8.63917
Solyc01g094965.1.1	294	95.0839	0	0
Solyc01g094970.3.1	2706	2507	238.757	3.4924
Solyc01g094990.2.1	1689	1490	2	0.0492228
Solyc01g095000.3.1	1200	1001	0	0
Solyc01g095010.3.1	1948	1749	217	4.5498
Solyc01g095020.3.1	4384	4185	2152	18.8569
Solyc01g095030.3.1	1740	1541	198	4.71178
Solyc01g095040.3.1	2460	2261	2032	32.9568
Solyc01g095050.3.1	676	477	3290	252.93
Solyc01g095060.3.1	1005	806	0	0
Solyc01g095070.3.1	869	670	3090	169.124
Solyc01g095080.3.1	2121	1922	0	0
Solyc01g095090.3.1	3876	3677	635	6.3329
Solyc01g095100.3.1	1337	1138	363	11.6973
Solyc01g095110.3.1	2286	2087	1216	21.3665
Solyc01g095120.3.1	2209	2010	856.253	15.6217
Solyc01g095130.3.1	6292	6093	371.747	2.23737
Solyc01g095140.3.1	590	391	606	56.8353
Solyc01g095150.3.1	814	615	11425	681.245
Solyc01g095160.3.1	2088	1889	0	0
Solyc01g095170.2.1	922	723	0	0
Solyc01g095180.2.1	1190	991	464	17.1699
Solyc01g095190.2.1	1366	1167	15	0.471349
Solyc01g095200.3.1	1511	1312	3173.33	88.6959
Solyc01g095210.3.1	6631	6432	2253.67	12.8489
Solyc01g095220.2.1	457	258	65	9.23881
Solyc01g095230.3.1	1735	1536	53	1.26534
Solyc01g095240.3.1	1091	892	179	7.35886
Solyc01g095250.1.1	897	698	0	0
Solyc01g095260.1.1	897	698	0	0
Solyc01g095270.3.1	1225	1026	1	0.0357417
Solyc01g095280.3.1	1223	1024	495	17.7267
Solyc01g095290.3.1	1152	953	391	15.0455
Solyc01g095300.3.1	3601	3402	2250	24.2533
Solyc01g095310.1.1	909	710	0	0
Solyc01g095305.1.1	264	66.2053	0	0
Solyc01g095320.3.1	4039	3840	32.19	0.307406
Solyc01g095330.2.1	1176	977	117.81	4.42191
Solyc01g095350.1.1	612	413	0	0
Solyc01g095360.2.1	1148	949	0	0
Solyc01g095370.3.1	1992	1793	209	4.27453
Solyc01g095380.1.1	201	24.9909	0	0
Solyc01g095390.3.1	3311	3112	0	0
Solyc01g095400.3.1	1422	1223	1186	35.5615
Solyc01g095410.3.1	1840	1641	4572.85	102.188
Solyc01g095420.3.1	2868	2669	1481.15	20.3504
Solyc01g095430.3.1	985	786	23	1.07307
Solyc01g095440.2.1	1084	885	196	8.12148
Solyc01g095450.3.1	1893	1694	0	0
Solyc01g095460.3.1	1940	1741	524	11.0371
Solyc01g095470.3.1	4451	4252	8850.51	76.3303
Solyc01g095480.3.1	2429	2230	766.495	12.6045
Solyc01g095490.3.1	991	792	1155.73	53.5125
Solyc01g095500.3.1	882	683	0	0
Solyc01g095510.3.1	1887	1688	329	7.14736
Solyc01g095520.3.1	353	154	18	4.28622
Solyc01g095530.2.1	547	348	0	0
Solyc01g095540.3.1	1629	1430	313	8.02658
Solyc01g095550.2.1	2321	2122	320	5.53002
Solyc01g095560.3.1	6676	6477	2333.2	13.2099
Solyc01g095570.3.1	1498	1299	4328.8	122.203
Solyc01g095580.3.1	2726	2527	577	8.37323
Solyc01g095590.3.1	3788	3589	2645	27.0256
Solyc01g095600.3.1	2586	2387	0	0
Solyc01g095610.3.1	1616	1417	135	3.49371
Solyc01g095620.3.1	1431	1232	1528	45.4815
Solyc01g095630.3.1	1407	1208	299	9.07667
Solyc01g095640.2.1	1009	810	0	0
Solyc01g095650.3.1	931	732	0	0
Solyc01g095670.3.1	1945	1746	3	0.0630085
Solyc01g095680.2.1	1154	955	163	6.25902
Solyc01g095690.2.1	2870	2671	0	0
Solyc01g095695.1.1	300	101.044	0	0
Solyc01g095700.3.1	1900	1701	792	17.0743
Solyc01g095710.3.1	5189	4990	801	5.88646
Solyc01g095715.1.1	492	293	0	0
Solyc01g095720.3.1	3712	3513	918	9.58268
Solyc01g095730.3.1	7856	7657	1109.64	5.31428
Solyc01g095740.3.1	9937	9738	3552.36	13.3773
Solyc01g095745.1.1	3773	3574	0	0
Solyc01g095770.3.1	5023	4824	216	1.64198
Solyc01g095760.3.1	1359	1160	0	0
Solyc01g095780.2.1	613	414	0	0
Solyc01g095790.3.1	934	735	741	36.9703
Solyc01g095810.3.1	3336	3137	94.2834	1.10216
Solyc01g095800.3.1	2114	1915	689.717	13.2076
Solyc01g095820.2.1	627	428	0	0
Solyc01g095830.3.1	1253	1054	487	16.9438
Solyc01g095840.2.1	2584	2385	168	2.58311
Solyc01g095850.1.1	1026	827	0	0
Solyc01g095860.3.1	1119	920	0	0
Solyc01g095870.2.1	4385	4186	0	0
Solyc01g095890.3.1	5245	5046	2078	15.1015
Solyc01g095880.1.1	540	341	0	0
Solyc01g095900.3.1	6264	6065	337	2.03761
Solyc01g095903.1.1	378	179	0	0
Solyc01g095907.1.1	801	602	0	0
Solyc01g095910.1.1	2061	1862	0	0
Solyc01g095920.3.1	1840	1641	0	0
Solyc01g095930.3.1	1974	1775	0	0
Solyc01g095950.1.1	348	149	0	0
Solyc01g095960.3.1	1768	1569	0	0
Solyc01g095970.3.1	2636	2437	4295	64.6294
Solyc01g095980.3.1	1788	1589	1	0.023078
Solyc01g095990.3.1	6857	6658	6443.88	35.4916
Solyc01g095995.1.1	879	680	0	0
Solyc01g096010.3.1	3648	3449	456.12	4.84963
Solyc01g096015.1.1	237	44.1265	0	0
Solyc01g096020.3.1	1491	1292	639	18.1368
Solyc01g096030.3.1	2076	1877	243	4.74749
Solyc01g096040.3.1	1446	1247	1766	51.9334
Solyc01g096050.3.1	1842	1643	3	0.0669586
Solyc01g096060.3.1	3408	3209	2138	24.4321
Solyc01g096070.3.1	2356	2157	1149	19.534
Solyc01g096080.3.1	3468	3269	530.35	5.94936
Solyc01g096090.3.1	2740	2541	2954.65	42.6406
Solyc01g096110.3.1	8391	8192	3406	15.2467
Solyc01g096120.3.1	3014	2815	136	1.77167
Solyc01g096130.3.1	817	618	119	7.06124
Solyc01g096140.3.1	4526	4327	765.74	6.48958
Solyc01g096150.3.1	961	762	721.26	34.7104
Solyc01g096160.3.1	3243	3044	1468	17.6849
Solyc01g096170.3.1	4727	4528	0	0
Solyc01g096175.1.1	327	128.001	0	0
Solyc01g096180.3.1	663	464	172	13.5935
Solyc01g096185.1.1	435	236	382	59.3572
Solyc01g096190.3.1	3497	3298	5051	56.1628
Solyc01g096193.1.1	1289	1090	67	2.25409
Solyc01g096197.1.1	300	101.044	0	0
Solyc01g096200.3.1	3245	3046	8	0.0963125
Solyc01g096205.1.1	189	20.9989	0	0
Solyc01g096210.3.1	1715	1516	444	10.74
Solyc01g096220.3.1	1413	1214	7	0.211447
Solyc01g096230.3.1	1359	1160	1146	36.2284
Solyc01g096240.3.1	2093	1894	3	0.058085
Solyc01g096250.2.1	1224	1025	0	0
Solyc01g096255.1.1	405	206	0	0
Solyc01g096260.3.1	1103	904	0	0
Solyc01g096270.3.1	1097	898	2070	84.5311
Solyc01g096280.2.1	1786	1587	2	0.0462142
Solyc01g096290.3.1	1455	1256	7739	225.953
Solyc01g096300.3.1	1481	1282	159	4.54812
Solyc01g096320.3.1	1157	958	9	0.344508
Solyc01g096330.2.1	608	409	0	0
Solyc01g096340.3.1	330	131.001	0	0
Solyc01g096350.3.1	2903	2704	3873	52.5246
Solyc01g096360.3.1	2528	2329	121	1.90519
Solyc01g096370.3.1	1549	1350	171	4.64499
Solyc01g096380.1.1	945	746	0	0
Solyc01g096390.3.1	6430	6231	4631	27.2546
Solyc01g096400.3.1	1659	1460	0	0
Solyc01g096410.3.1	3529	3330	1115	12.2787
Solyc01g096420.3.1	777	578	1015	64.3962
Solyc01g096430.3.1	216	31.5146	4	4.65448
Solyc01g096435.1.1	600	401	2950	269.774
Solyc01g096440.3.1	1770	1571	0	0
Solyc01g096450.3.1	1832	1633	3533	79.3377
Solyc01g096460.2.1	1294	1095	515	17.2471
Solyc01g096470.3.1	1683	1484	296	7.31442
Solyc01g096475.1.1	873	674	0	0
Solyc01g096490.3.1	7868	7669	7350	35.1456
Solyc01g096500.3.1	3901	3702	2701	26.7553
Solyc01g096510.2.1	754	555	201	13.2808
Solyc01g096520.3.1	740	541	1670	113.199
Solyc01g096530.3.1	1464	1265	746	21.6257
Solyc01g096540.3.1	4487	4288	2955	25.2712
Solyc01g096550.3.1	2381	2182	2284	38.3852
Solyc01g096560.2.1	2336	2137	3233	55.4784
Solyc01g096570.3.1	1811	1612	1514.84	34.4606
Solyc01g096580.3.1	4772	4573	4304.13	34.5149
Solyc01g096590.3.1	622	423	2919.04	253.059
Solyc01g096600.3.1	2720	2521	3347	48.6861
Solyc01g096610.3.1	1340	1141	458	14.7198
Solyc01g096620.3.1	1748	1549	4	0.0946958
Solyc01g096630.3.1	1183	984	135	5.03108
Solyc01g096650.3.1	519	320	0	0
Solyc01g096660.3.1	1800	1601	536	12.2771
Solyc01g096670.3.1	1769	1570	2522.48	58.9183
Solyc01g096680.3.1	2966	2767	587.523	7.78643
Solyc01g096690.2.1	1919	1720	0	0
Solyc01g096700.3.1	2469	2270	5470	88.3657
Solyc01g096710.3.1	1006	807	1024	46.5317
Solyc01g096720.3.1	1612	1413	0	0
Solyc01g096740.3.1	2523	2324	1073.19	16.9341
Solyc01g096730.2.1	1781	1582	617.806	14.3208
Solyc01g096750.1.1	2646	2447	0	0
Solyc01g096760.3.1	1283	1084	1646	55.683
Solyc01g096780.3.1	2957	2758	4006.58	53.2723
Solyc01g096770.2.1	668	469	0	0
Solyc01g096790.3.1	2331	2132	105.425	1.81333
Solyc01g096800.3.1	1406	1207	1662	50.4947
Solyc01g096810.3.1	2172	1973	979	18.1961
Solyc01g096820.3.1	3369	3170	407.432	4.71322
Solyc01g096830.3.1	3977	3778	10058.6	97.633
Solyc01g096840.3.1	2639	2440	363	5.45556
Solyc01g096850.3.1	3606	3407	858	9.23501
Solyc01g096860.2.1	1179	980	5	0.187097
Solyc01g096865.1.1	291	92.1144	0	0
Solyc01g096870.3.1	2000	1801	1343	27.3454
Solyc01g096880.3.1	1890	1691	0	0
Solyc01g096890.3.1	1865	1666	384	8.45237
Solyc01g096900.3.1	4140	3941	1739	16.1814
Solyc01g096910.3.1	3520	3321	1677	18.5177
Solyc01g096920.3.1	2802	2603	835	11.7634
Solyc01g096930.3.1	4708	4509	1641	13.346
Solyc01g096940.3.1	4168	3969	1790	16.5384
Solyc01g096950.3.1	1806	1607	225.487	5.1455
Solyc01g096960.3.1	7998	7799	2.51327	0.0118174
Solyc01g096970.3.1	1544	1345	1.68475e-07	4.59342e-09
Solyc01g096980.2.1	1502	1303	184	5.1784
Solyc01g096990.3.1	2126	1927	1568	29.8392
Solyc01g097000.3.1	2377	2178	281	4.73119
Solyc01g097010.3.1	1533	1334	1104.2	30.354
Solyc01g097020.3.1	1385	1186	1708.8	52.8358
Solyc01g097030.3.1	3216	3017	844	10.2586
Solyc01g097040.3.1	3293	3094	1855	21.986
Solyc01g097050.3.1	608	409	0	0
Solyc01g097060.3.1	634	435	0	0
Solyc01g097070.3.1	1351	1152	1	0.0318324
Solyc01g097080.1.1	792	593	0	0
Solyc01g097090.1.1	333	134.001	0	0
Solyc01g097100.1.1	1293	1094	0	0
Solyc01g097110.2.1	5716	5517	324	2.1536
Solyc01g097120.3.1	2657	2458	2827	42.1761
Solyc01g097130.3.1	1626	1427	22	0.565355
Solyc01g097140.3.1	720	521	106	7.46089
Solyc01g097150.3.1	1657	1458	371.783	9.35092
Solyc01g097155.1.1	447	248	0	0
Solyc01g097160.3.1	2003	1804	12	0.243931
Solyc01g097170.3.1	844	645	214	12.1668
Solyc01g097180.2.1	1191	992	0	0
Solyc01g097190.3.1	2526	2327	4363.52	68.7642
Solyc01g097210.3.1	1722	1523	213.484	5.14029
Solyc01g097195.1.1	276	77.4659	0	0
Solyc01g097220.2.1	2766	2567	69	0.985702
Solyc01g097230.3.1	460	261	0	0
Solyc01g097240.3.1	475	276	0	0
Solyc01g097250.3.1	1967	1768	945	19.6007
Solyc01g097260.3.1	1089	890	0	0
Solyc01g097270.3.1	1023	824	3413	151.891
Solyc01g097280.2.1	732	533	5	0.344005
Solyc01g097290.3.1	552	353	992	103.053
Solyc01g097300.3.1	527	328	336	37.5654
Solyc01g097310.3.1	738	539	1235	84.0235
Solyc01g097320.3.1	6209	6010	1854	11.3125
Solyc01g097330.3.1	1879	1680	2323	50.7063
Solyc01g097340.3.1	1687	1488	929	22.8947
Solyc01g097350.3.1	1307	1108	1920	63.5454
Solyc01g097360.3.1	680	481	5	0.381195
Solyc01g097370.1.1	1431	1232	0	0
Solyc01g097380.2.1	1693	1494	1	0.0245455
Solyc01g097390.3.1	1419	1220	0	0
Solyc01g097395.1.1	180	18.5798	0	0
Solyc01g097400.1.1	828	629	0	0
Solyc01g097425.1.1	249	53.2273	0	0
Solyc01g097410.3.1	140	11.7596	0	0
Solyc01g097420.1.1	663	464	0	0
Solyc01g097430.3.1	2953	2754	0	0
Solyc01g097440.3.1	2611	2412	887	13.4856
Solyc01g097450.3.1	1867	1668	1183	26.0082
Solyc01g097460.3.1	1189	990	1677	62.1184
Solyc01g097470.3.1	1054	855	0	0
Solyc01g097480.1.1	414	215	0	0
Solyc01g097490.1.1	777	578	0	0
Solyc01g097500.3.1	2616	2417	349	5.29506
Solyc01g097510.3.1	1540	1341	271	7.41076
Solyc01g097520.3.1	1599	1400	1075	28.1581
Solyc01g097530.2.1	323	124.002	0	0
Solyc01g097540.3.1	1586	1387	1539	40.6897
Solyc01g097550.3.1	2675	2476	5060	74.9415
Solyc01g097555.1.1	267	68.9638	0	0
Solyc01g097570.2.1	782	583	6	0.377403
Solyc01g097580.1.1	456	257	0	0
Solyc01g097600.2.1	2776	2577	1256	17.873
Solyc01g097610.3.1	1283	1084	155	5.24354
Solyc01g097620.1.1	219	33.0557	0	0
Solyc01g097630.2.1	1386	1187	0	0
Solyc01g097640.3.1	4243	4044	3321	30.1148
Solyc01g097650.3.1	2496	2297	1645	26.262
Solyc01g097660.2.1	653	454	0	0
Solyc01g097670.3.1	2469	2270	0	0
Solyc01g097700.1.1	957	758	616.778	29.8389
Solyc01g097710.1.1	1092	893	973.033	39.9575
Solyc01g097720.1.1	1089	890	5070.07	208.904
Solyc01g097730.3.1	1148	949	194	7.49649
Solyc01g097735.1.1	243	48.5146	15	11.3381
Solyc01g097740.3.1	1370	1171	5552	173.866
Solyc01g097750.1.1	603	404	0	0
Solyc01g097760.3.1	1235	1036	16847.9	596.358
Solyc01g097770.3.1	3632	3433	35	0.373867
Solyc01g097790.3.1	4032	3833	618	5.91251
Solyc01g097780.1.1	429	230	0	0
Solyc01g097800.3.1	1452	1253	0	0
Solyc01g097810.3.1	2126	1927	1669	31.7612
Solyc01g097820.3.1	4025	3826	41	0.392972
Solyc01g097825.1.1	1117	918	0	0
Solyc01g097830.2.1	1267	1068	0	0
Solyc01g097840.3.1	3299	3100	855	10.1141
Solyc01g097850.1.1	519	320	0	0
Solyc01g097860.3.1	2139	1940	298	5.63296
Solyc01g097870.3.1	1266	1067	6286	216.039
Solyc01g097880.3.1	800	601	2043	124.657
Solyc01g097890.2.1	1715	1516	384	9.28869
Solyc01g097900.1.1	348	149	0	0
Solyc01g097910.2.1	1083	884	152	6.30542
Solyc01g097960.3.1	2368	2169	0	0
Solyc01g097920.3.1	1244	1045	7675	269.33
Solyc01g097930.3.1	1236	1037	0	0
Solyc01g097940.1.1	591	392	0	0
Solyc01g097950.3.1	1301	1102	5	0.166384
Solyc01g097970.3.1	759	560	306	20.0381
Solyc01g097980.3.1	3549	3350	2095	22.933
Solyc01g097990.3.1	486	287	1	0.127773
Solyc01g098000.3.1	1005	806	5899.75	268.424
Solyc01g098010.3.1	3149	2950	858.735	10.6748
Solyc01g098020.2.1	721	522	2.09521	0.14719
Solyc01g098030.3.1	4764	4565	1006.82	8.08785
Solyc01g098040.3.1	1700	1501	9.18116	0.224305
Solyc01g098050.1.1	483	284	0	0
Solyc01g098060.1.1	459	260	0	0
Solyc01g098065.1.1	159	14.3664	0	0
Solyc01g098070.1.1	468	269	0	0
Solyc01g098080.3.1	3559	3360	1759	19.1977
Solyc01g098090.3.1	3266	3067	5850	69.9463
Solyc01g098100.2.1	790	591	733	45.4819
Solyc01g098110.3.1	6210	6011	382	2.33045
Solyc01g098130.2.1	650	451	99	8.04972
Solyc01g098140.3.1	2013	1814	0	0
Solyc01g098150.3.1	2734	2535	154	2.22774
Solyc01g098160.3.1	3957	3758	3487	34.0265
Solyc01g098170.3.1	4593	4394	1811	15.114
Solyc01g098180.3.1	2962	2763	2113	28.0441
Solyc01g098190.3.1	2639	2440	160	2.40465
Solyc01g098200.3.1	1713	1514	1465	35.4841
Solyc01g098210.3.1	1303	1104	346	11.4929
Solyc01g098220.2.1	1719	1520	0	0
Solyc01g098230.3.1	1933	1734	2116	44.7496
Solyc01g098240.2.1	5538	5339	0	0
Solyc01g098250.3.1	3365	3166	1876	21.7292
Solyc01g098260.1.1	150	13.0193	0	0
Solyc01g098270.1.1	1044	845	0	0
Solyc01g098280.3.1	1041	842	0	0
Solyc01g098290.1.1	219	33.0557	0	0
Solyc01g098300.1.1	1230	1031	0	0
Solyc01g098310.2.1	2108	1909	256	4.91764
Solyc01g098320.3.1	627	428	237	20.3061
Solyc01g098330.1.1	1233	1034	0	0
Solyc01g098340.3.1	3157	2958	177.208	2.19689
Solyc01g098350.3.1	4561	4362	3107.79	26.1269
Solyc01g098360.1.1	159	14.3664	0	0
Solyc01g098370.1.1	2814	2615	0	0
Solyc01g098380.3.1	1625	1426	1629	41.8913
Solyc01g098390.3.1	2238	2039	499	8.97441
Solyc01g098400.3.1	1860	1661	818	18.0595
Solyc01g098410.3.1	1934	1735	470	9.93392
Solyc01g098420.2.1	354	155	0	0
Solyc01g098430.3.1	3656	3457	3681	39.0471
Solyc01g098440.2.1	3190	2991	0	0
Solyc01g098450.3.1	3171	2972	898	11.0803
Solyc01g098455.1.1	357	158	0	0
Solyc01g098460.3.1	5451	5252	183.049	1.2781
Solyc01g098470.2.1	465	266	0	0
Solyc01g098480.2.1	1635	1436	255.951	6.53618
Solyc01g098490.3.1	1758	1559	0	0
Solyc01g098500.3.1	2006	1807	1006.35	20.4227
Solyc01g098520.3.1	5425	5226	430.652	3.02189
Solyc01g098523.1.1	390	191	0	0
Solyc01g098525.1.1	180	18.5798	0	0
Solyc01g098527.1.1	504	305	0	0
Solyc01g098530.3.1	987	788	1	0.0465368
Solyc01g098540.3.1	1900	1701	0	0
Solyc01g098550.3.1	1443	1244	763	22.4919
Solyc01g098555.1.1	2265	2066	0	0
Solyc01g098560.3.1	1671	1472	170	4.2351
Solyc01g098570.2.1	1174	975	2	0.0752225
Solyc01g098580.3.1	1179	980	135	5.05161
Solyc01g098590.3.1	1151	952	0	0
Solyc01g098610.3.1	7747	7548	1978.81	9.61377
Solyc01g098600.3.1	1293	1094	296.194	9.92844
Solyc01g098630.3.1	2723	2524	828	12.0299
Solyc01g098640.3.1	3145	2946	12.2498	0.152482
Solyc01g098645.1.1	2908	2709	1228.75	16.6332
Solyc01g098670.2.1	1230	1031	0	0
Solyc01g098660.2.1	311	112.012	0	0
Solyc01g098665.1.1	1334	1135	0	0
Solyc01g098680.2.1	2911	2712	0	0
Solyc01g098690.2.1	3101	2902	0	0
Solyc01g098700.3.1	2632	2433	1825	27.507
Solyc01g098710.3.1	2397	2198	1000	16.6838
Solyc01g098720.3.1	1239	1040	0	0
Solyc01g098725.1.1	1299	1100	4.03097	0.134381
Solyc01g098730.2.1	950	751	174.969	8.54365
Solyc01g098740.3.1	1806	1607	247	5.63642
Solyc01g098760.3.1	2368	2169	2962.98	50.0946
Solyc01g098750.2.1	1341	1142	145.025	4.65691
Solyc01g098770.1.1	1284	1085	0	0
Solyc01g098780.3.1	625	426	2235	192.393
Solyc01g098790.2.1	4512	4313	0	0
Solyc01g098800.3.1	2480	2281	68	1.09322
Solyc01g098805.1.1	804	605	0	0
Solyc01g098810.3.1	1400	1201	674	20.5797
Solyc01g098813.1.1	735	536	0	0
Solyc01g098817.1.1	627	428	0	0
Solyc01g098820.3.1	2319	2120	0	0
Solyc01g098830.3.1	1960	1761	272	5.66411
Solyc01g098840.3.1	2923	2724	1717	23.1146
Solyc01g098850.3.1	1406	1207	0	0
Solyc01g098860.3.1	1010	811	0	0
Solyc01g098870.3.1	4062	3863	2766	26.2573
Solyc01g098880.3.1	1911	1712	4743	101.595
Solyc01g098890.1.1	246	50.8321	0	0
Solyc01g098900.3.1	1224	1025	1381	49.4074
Solyc01g098910.3.1	1673	1474	1488	37.0193
Solyc01g098920.3.1	3075	2876	4447	56.7023
Solyc01g098930.3.1	1033	834	2	0.08794
Solyc01g098940.3.1	2373	2174	2	0.0337359
Solyc01g098950.2.1	1016	817	1.05387	0.0473029
Solyc01g098960.2.1	3699	3500	1082	11.3366
Solyc01g098970.2.1	2601	2402	1	0.0152668
Solyc01g098980.3.1	1995	1796	517	10.5562
Solyc01g098985.1.1	3123	2924	725	9.09249
Solyc01g098990.3.1	5519	5320	437	3.01226
Solyc01g099000.1.1	2004	1805	0	0
Solyc01g099010.3.1	1536	1337	0	0
Solyc01g099020.3.1	1390	1191	11	0.338691
Solyc01g099030.3.1	4552	4353	496.21	4.18022
Solyc01g099040.3.1	2461	2262	0	0
Solyc01g099050.3.1	1499	1300	720.79	20.3324
Solyc01g099060.2.1	1697	1498	0	0
Solyc01g099070.1.1	237	44.1265	0	0
Solyc01g099080.3.1	600	401	0	0
Solyc01g099090.3.1	3421	3222	2749	31.2876
Solyc01g099100.3.1	7526	7327	4115.7	20.5987
Solyc01g099110.3.1	2411	2212	370.296	6.13884
Solyc01g099120.3.1	2080	1881	802	15.6354
Solyc01g099140.3.1	5469	5270	1232.56	8.57668
Solyc01g099130.3.1	2005	1806	507.441	10.3036
Solyc01g099150.4.1	2806	2607	0	0
Solyc01g099160.3.1	2882	2683	6306.39	86.1951
Solyc01g099163.1.1	396	197	0	0
Solyc01g099167.1.1	309	110.015	0	0
Solyc01g099170.3.1	378	179	0	0
Solyc01g099180.3.1	2788	2589	0	0
Solyc01g099190.3.1	2665	2466	1	0.0148706
Solyc01g099200.3.1	3366	3167	0	0
Solyc01g099210.3.1	3808	3609	2408	24.4676
Solyc01g099220.3.1	6239	6040	2964	17.9955
Solyc01g099230.3.1	2570	2371	233	3.60368
Solyc01g099240.3.1	936	737	65	3.23421
Solyc01g099250.2.1	2286	2087	112	1.96797
Solyc01g099260.3.1	1310	1111	0	0
Solyc01g099270.2.1	1560	1361	0	0
Solyc01g099280.3.1	4677	4478	2227	18.2372
Solyc01g099290.3.1	2334	2135	0	0
Solyc01g099300.3.1	3007	2808	975	12.733
Solyc01g099310.3.1	1381	1182	140	4.34343
Solyc01g099320.3.1	366	167	0	0
Solyc01g099330.3.1	2004	1805	4073	82.7484
Solyc01g099340.3.1	1580	1381	183	4.85937
Solyc01g099350.3.1	2701	2502	8296	121.592
Solyc01g099360.3.1	3604	3405	1470	15.8315
Solyc01g099370.3.1	837	638	85	4.88563
Solyc01g099380.3.1	837	638	0	0
Solyc01g099385.1.1	945	746	0	0
Solyc01g099400.3.1	5906	5707	5878.44	37.7726
Solyc01g099405.1.1	432	233	0	0
Solyc01g099410.3.1	519	320	4725.56	541.533
Solyc01g099415.1.1	576	377	0	0
Solyc01g099420.2.1	341	142	0	0
Solyc01g099430.3.1	156	13.8921	0	0
Solyc01g099440.3.1	1293	1094	0	0
Solyc01g099450.3.1	1784	1585	0	0
Solyc01g099460.2.1	3217	3018	504	6.12398
Solyc01g099470.3.1	1208	1009	0	0
Solyc01g099480.3.1	1461	1262	0	0
Solyc01g099490.1.1	234	42.0611	3	2.61555
Solyc01g099500.1.1	753	554	0	0
Solyc01g099483.1.1	360	161	0	0
Solyc01g099485.1.1	222	34.6815	0	0
Solyc01g099487.1.1	321	122.003	0	0
Solyc01g099510.2.1	414	215	1194	203.652
Solyc01g099520.3.1	345	146	1543	387.557
Solyc01g099525.1.1	453	254	1	0.144374
Solyc01g099530.3.1	4271	4072	334	3.00788
Solyc01g099540.2.1	655	456	0	0
Solyc01g099560.3.1	860	661	0	0
Solyc01g099570.3.1	522	323	0	0
Solyc01g099580.2.1	1728	1529	0	0
Solyc01g099590.3.1	724	525	0	0
Solyc01g099600.3.1	1694	1495	4	0.0981163
Solyc01g099615.1.1	423	224	0	0
Solyc01g099620.3.1	2983	2784	2	0.0263441
Solyc01g099630.3.1	1404	1205	432	13.1468
Solyc01g099640.3.1	1074	875	0	0
Solyc01g099645.1.1	2073	1874	196	3.83538
Solyc01g099650.3.1	4107	3908	0	0
Solyc01g099660.3.1	3763	3564	0	0
Solyc01g099670.3.1	1078	879	18714.2	780.736
Solyc01g099675.1.1	276	77.4659	0	0
